"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"ENSG00000159720.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16222966853945e-07,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159733.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111803932329753,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159753.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159761.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446911628127834,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159788.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159792.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50056187503689e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159840.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159842.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00985863878191e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159860.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159873.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159882.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240518268958796,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159884.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00028443610442109,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159885.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309368242761916,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159899.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000107922679173572,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159904.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.20449378014369e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159905.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159917.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159921.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9927296447617e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159958.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160007.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160013.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000153616254517413,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160014.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160049.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160050.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160055.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160058.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160072.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000227001537358692,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160075.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160087.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160094.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160111.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160113.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243275843479548,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160124.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82120157249826e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160131.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160145.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146256273767178,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160179.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161835611921269,0.000157041982955117,0,0,0,0,0,0,0,0,0,0.0030425316767801,0
"ENSG00000160180.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160185.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000256660354208519,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160190.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000518257494388629,0,0,0,0,0.0219445945363772,0,0,0,0,0,0
"ENSG00000160191.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4539778506536e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160193.12",0,0,0,0,0,0,0,0,-0.0636411091771965,0,0,0,0,0,0,0,0,-0.000249383027316552,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160194.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000255223288069117,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160199.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160200.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160201.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39198811863386e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160208.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160209.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.59235534088197e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160211.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160213.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000423750091287027,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160214.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38757156114568e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160216.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018060418935986,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160218.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000273942238560145,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160219.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160221.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61448966591804e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160226.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336712789560856,0,0,-0.00053925205684463,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160229.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00012579505787566,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160255.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160256.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160271.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100978535443315,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160285.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160293.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12998870106464e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160294.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447329926637485,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160298.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2761122843228e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160299.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000280500408893092,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160305.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8964673360797e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160307.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153661506912994,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160310.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160318.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160321.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.00732704720958e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160325.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160326.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62023409516666e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160336.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160352.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10596587773233e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160360.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470625847802005,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160392.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001102553701208,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160404.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276976426001069,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160408.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160410.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160439.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001775010046563,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160445.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94749970742339e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160446.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160551.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160563.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000310915754721489,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160570.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.85129848915108e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160584.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160588.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000117256571388488,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160593.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000116468719934646,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160602.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160613.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160633.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160654.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160679.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82081202879709e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160683.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160685.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19317749275241e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160688.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29006184504158e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160691.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000161198436475534,0.00257033066931465,0,0,0,0,0,0,0,0,0,0
"ENSG00000160695.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160703.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160710.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160712.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.49934152147447e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160714.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160741.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85216885867985e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160746.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160752.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366326353194763,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160753.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160766.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160767.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229709511785852,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160781.17",0,0,0,0,0,0,0,0,0,-3.54208640692331,0,0,0,0,0,0,0,5.69319788838545e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160783.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160785.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000125718521447442,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160789.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188448590989047,0,0,0,0
"ENSG00000160791.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160796.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160799.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160803.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57787186807535e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160813.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160818.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80940442081632e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160856.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160877.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160883.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160888.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000629480639224673,0,0,0,0,0,0,0,0,0,0
"ENSG00000160908.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000609340294609758,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160917.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160932.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160948.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270575689483088,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160953.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211924686230039,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160957.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48692878564691e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160959.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581948959690196,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160961.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337039555016512,0,-2.2175959404639,0.0269173448687983,0.0340006589134503,0,0,0,0,0,0,0
"ENSG00000160972.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160991.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000112438981104777,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160993.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000160999.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161010.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161011.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78196493007781e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161013.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161016.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161021.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161036.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161040.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161048.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161055.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361749913126525,0,0,0,0.0109499779766631,0,0,0,0,0,0,0
"ENSG00000161057.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161091.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161133.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161179.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734767438824517,0,0,-0.000507394039161467,0.0646823332222431,0,0,0,0.0428950430537329,0,0,0,0,0,0
"ENSG00000161202.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161203.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161204.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161217.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31166113355926e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161249.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161265.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8165421858556e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161267.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161298.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133355905666209,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161381.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161395.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430237663890776,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161405.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161513.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050352891656156,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161526.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108356873865123,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161533.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62854026049346e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161542.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251070402019921,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161547.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91333974357129e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161551.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000578101793975979,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161558.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.44058358596279e-05,0,0,0,0,0.0182689001713946,0,0,0,0,0,0
"ENSG00000161618.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212069814879521,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161638.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161642.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161653.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161654.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156470578374304,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161671.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34306819444381e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161677.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161692.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161714.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161791.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161800.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161813.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161835.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161847.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161904.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246944042554942,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161905.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161911.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161912.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151841274744578,0,0,0.000283638230064595,-0.0571137055645997,0,0,0,0,0,0,0,0,0,0
